Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2025-01-28 05:30:24,"Shoulders And Chest",1h 6m,"Arnold Press Kneeling Db",3,20.0,8,0,0,,,
2025-01-28 05:30:24,"Shoulders And Chest",1h 6m,"Upright Row (Dumbbell)",1,20.0,15,0,0,"",,
2025-01-28 05:30:24,"Shoulders And Chest",1h 6m,"Upright Row (Dumbbell)",2,20.0,15,0,0,,,
2025-01-28 05:30:24,"Shoulders And Chest",1h 6m,"Upright Row (Dumbbell)",3,20.0,15,0,0,,,
2025-01-28 05:30:24,"Shoulders And Chest",1h 6m,"Lateral Raise (Dumbbell)",1,8.0,15,0,0,"",,
2025-01-28 05:30:24,"Shoulders And Chest",1h 6m,"Lateral Raise (Dumbbell)",2,8.0,15,0,0,,,
2025-01-28 05:30:24,"Shoulders And Chest",1h 6m,"Lateral Raise (Dumbbell)",3,8.0,15,0,0,,,
2025-01-28 05:30:24,"Shoulders And Chest",1h 6m,"Lateral Raise (Dumbbell)",4,5.0,20,0,0,,,
2025-01-28 05:30:24,"Shoulders And Chest",1h 6m,"Chest Press (Machine)",1,55.0,12,0,0,"",,
2025-01-28 05:30:24,"Shoulders And Chest",1h 6m,"Chest Press (Machine)",2,55.0,12,0,0,,,
2025-01-28 05:30:24,"Shoulders And Chest",1h 6m,"Chest Press (Machine)",3,55.0,12,0,0,,,
2025-01-28 05:30:24,"Shoulders And Chest",1h 6m,"Chest Fly (Band)",1,15.0,15,0,0,"",,
2025-01-28 05:30:24,"Shoulders And Chest",1h 6m,"Chest Fly (Band)",2,15.0,15,0,0,,,
2025-01-28 05:30:24,"Shoulders And Chest",1h 6m,"Chest Fly (Band)",3,15.0,15,0,0,,,
2025-01-28 05:30:24,"Shoulders And Chest",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",1,25.0,20,0,0,"",,
2025-01-28 05:30:24,"Shoulders And Chest",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",2,25.0,20,0,0,,,
2025-01-28 05:30:24,"Shoulders And Chest",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",3,25.0,15,0,0,,,
2025-01-28 05:30:24,"Shoulders And Chest",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",4,25.0,20,0,0,,,
2025-02-01 15:13:31,"Quad",1h 17m,"Hip Abductor (Machine)",1,85.0,15,0,0,"","",
2025-02-01 15:13:31,"Quad",1h 17m,"Hip Abductor (Machine)",2,85.0,15,0,0,,,
2025-02-01 15:13:31,"Quad",1h 17m,"Hip Abductor (Machine)",3,90.0,12,0,0,,,
2025-02-01 15:13:31,"Quad",1h 17m,"Hip Abductor (Machine)",4,90.0,12,0,0,,,
2025-02-01 15:13:31,"Quad",1h 17m,"Leg Press",1,180.0,20,0,0,"",,
2025-02-01 15:13:31,"Quad",1h 17m,"Leg Press",2,180.0,20,0,0,,,
2025-02-01 15:13:31,"Quad",1h 17m,"Leg Press",3,230.0,20,0,0,,,
2025-02-01 15:13:31,"Quad",1h 17m,"Leg Press",4,230.0,20,0,0,,,
2025-02-01 15:13:31,"Quad",1h 17m,"Leg Extension Single",1,60.0,12,0,0,"",,
2025-02-01 15:13:31,"Quad",1h 17m,"Leg Extension Single",2,65.0,10,0,0,,,
2025-02-01 15:13:31,"Quad",1h 17m,"Leg Extension Single",3,65.0,12,0,0,,,
2025-02-01 15:13:31,"Quad",1h 17m,"Front Squat (Barbell)",1,74.99999999999999,10,0,0,"",,
2025-02-01 15:13:31,"Quad",1h 17m,"Front Squat (Barbell)",2,74.99999999999999,10,0,0,,,
2025-02-01 15:13:31,"Quad",1h 17m,"Front Squat (Barbell)",3,74.99999999999999,10,0,0,,,
2025-02-01 15:13:31,"Quad",1h 17m,"Squat (Barbell)",1,100.0,10,0,0,"",,
2025-02-01 15:13:31,"Quad",1h 17m,"Squat (Barbell)",2,100.0,10,0,0,,,
2025-02-01 15:13:31,"Quad",1h 17m,"Squat (Barbell)",3,100.0,10,0,0,,,
2025-02-01 15:13:31,"Quad",1h 17m,"Goblet Squat (Kettlebell)",1,65.0,12,0,0,"",,
2025-02-01 15:13:31,"Quad",1h 17m,"Goblet Squat (Kettlebell)",2,65.0,12,0,0,,,
2025-02-01 15:13:31,"Quad",1h 17m,"Goblet Squat (Kettlebell)",3,65.0,12,0,0,,,
2025-02-01 15:13:31,"Quad",1h 17m,"Leg Extension (Machine)",1,85.0,12,0,0,"",,
2025-02-01 15:13:31,"Quad",1h 17m,"Leg Extension (Machine)",2,85.0,12,0,0,,,
2025-02-01 15:13:31,"Quad",1h 17m,"Leg Extension (Machine)",3,85.0,12,0,0,,,
2025-02-01 15:13:31,"Quad",1h 17m,"Leg Extension (Machine)",4,85.0,10,0,0,,,
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Seated Leg Curl (Machine)",1,140.0,8,0,0,"","",
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Seated Leg Curl (Machine)",2,140.0,8,0,0,,,
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Seated Leg Curl (Machine)",3,140.0,8,0,0,,,
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Seated Leg Curl (Machine)",4,140.0,8,0,0,,,
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Hip Adductor (Machine)",1,100.0,12,0,0,"",,
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Hip Adductor (Machine)",2,100.0,12,0,0,,,
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Hip Adductor (Machine)",3,100.0,12,0,0,,,
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Hip Adductor (Machine)",4,100.0,12,0,0,,,
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Hip Adductor (Machine)",5,55.0,20,0,0,,,
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Hip Adductor (Machine)",6,55.0,20,0,0,,,
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Squat (Barbell)",1,100.0,10,0,0,"",,
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Squat (Barbell)",2,100.0,10,0,0,,,
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Squat (Barbell)",3,100.0,10,0,0,,,
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Hip Thrust (Barbell)",1,185.00000000000003,8,0,0,"",,
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Hip Thrust (Barbell)",2,185.00000000000003,8,0,0,,,
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Hip Thrust (Barbell)",3,185.00000000000003,8,0,0,,,
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Hip Thrust (Barbell)",4,185.00000000000003,12,0,0,,,
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Romanian Deadlift (Barbell)",1,65.0,10,0,0,"",,
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Romanian Deadlift (Barbell)",2,65.0,15,0,0,,,
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Romanian Deadlift (Barbell)",3,65.0,15,0,0,,,
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Glute Cable Pull",1,17.5,12,0,0,"",,
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Glute Cable Pull",2,12.5,12,0,0,,,
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Glute Cable Pull",3,12.5,10,0,0,,,
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Lying Leg Curl (Machine)",1,65.0,10,0,0,"",,
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Lying Leg Curl (Machine)",2,65.0,10,0,0,,,
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Lying Leg Curl (Machine)",3,65.0,10,0,0,,,
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Calf Press on Seated Leg Press",1,130.0,10,0,0,"",,
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Calf Press on Seated Leg Press",2,145.0,12,0,0,,,
2025-02-03 05:58:54,"Glutes And Hammies",1h 21m,"Calf Press on Seated Leg Press",3,145.0,12,0,0,,,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Shrug (Dumbbell)",1,25.0,15,0,0,"","",
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Shrug (Dumbbell)",2,25.0,15,0,0,,,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Shrug (Dumbbell)",3,25.0,15,0,0,,,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Front Raise (Plate)",1,10.0,20,0,0,"",,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Front Raise (Plate)",2,10.0,20,0,0,,,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Front Raise (Plate)",3,10.0,20,0,0,,,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Shoulder Press (Machine)",1,45.0,10,0,0,"",,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Shoulder Press (Machine)",2,45.0,10,0,0,,,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Shoulder Press (Machine)",3,45.0,10,0,0,,,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Arnold Press Kneeling Db",1,20.0,8,0,0,"",,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Arnold Press Kneeling Db",2,20.0,8,0,0,,,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Arnold Press Kneeling Db",3,20.0,8,0,0,,,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Upright Row (Dumbbell)",1,20.0,15,0,0,"",,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Upright Row (Dumbbell)",2,20.0,15,0,0,,,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Upright Row (Dumbbell)",3,20.0,15,0,0,,,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Lateral Raise (Dumbbell)",1,8.0,15,0,0,"",,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Lateral Raise (Dumbbell)",2,12.0,15,0,0,,,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Lateral Raise (Dumbbell)",3,12.0,15,0,0,,,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Lateral Raise (Dumbbell)",4,8.0,15,0,0,,,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Chest Press (Machine)",1,55.0,15,0,0,"",,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Chest Press (Machine)",2,65.0,8,0,0,,,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Chest Press (Machine)",3,65.0,12,0,0,,,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Chest Fly (Band)",1,20.0,10,0,0,"",,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Chest Fly (Band)",2,20.0,10,0,0,,,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Chest Fly (Band)",3,20.0,10,0,0,,,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Triceps Extension (Cable)",1,15.0,15,0,0,"",,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Triceps Extension (Cable)",2,20.0,15,0,0,,,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Triceps Extension (Cable)",3,20.0,15,0,0,,,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Triceps Extension (Cable)",4,20.0,15,0,0,,,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Skullcrusher (Dumbbell)",1,25.0,15,0,0,"",,
2025-02-04 05:34:50,"Shoulders And Chest",1h 9m,"Skullcrusher (Dumbbell)",2,25.0,15,0,0,,,
2025-02-07 05:15:18,"Back & Biceps",1h 19m,"Iso-Lateral Row (Machine)",1,80.0,10,0,0,"","",
2025-02-07 05:15:18,"Back & Biceps",1h 19m,"Iso-Lateral Row (Machine)",2,80.0,10,0,0,,,
2025-02-07 05:15:18,"Back & Biceps",1h 19m,"Iso-Lateral Row (Machine)",3,80.0,10,0,0,,,
2025-02-07 05:15:18,"Back & Biceps",1h 19m,"Iso-Lateral Row (Machine)",4,80.0,10,0,0,,,
2025-02-07 05:15:18,"Back & Biceps",1h 19m,"Seated Row (Machine)",1,70.0,8,0,0,"",,
2025-02-07 05:15:18,"Back & Biceps",1h 19m,"Seated Row (Machine)",2,70.0,8,0,0,,,
2025-02-07 05:15:18,"Back & Biceps",1h 19m,"Seated Row (Machine)",3,70.0,8,0,0,,,
2025-02-07 05:15:18,"Back & Biceps",1h 19m,"Lat Pulldown (Cable)",1,105.0,10,0,0,"",,
2025-02-07 05:15:18,"Back & Biceps",1h 19m,"Lat Pulldown (Cable)",2,105.0,10,0,0,,,
2025-02-07 05:15:18,"Back & Biceps",1h 19m,"Lat Pulldown (Cable)",3,105.0,10,0,0,,,
2025-02-07 05:15:18,"Back & Biceps",1h 19m,"Lat Pulldown - Underhand (Cable)",1,105.0,10,0,0,"",,
2025-02-07 05:15:18,"Back & Biceps",1h 19m,"Lat Pulldown - Underhand (Cable)",2,105.0,10,0,0,,,
2025-02-07 05:15:18,"Back & Biceps",1h 19m,"Lat Pulldown - Underhand (Cable)",3,105.0,8,0,0,,,
2025-02-07 05:15:18,"Back & Biceps",1h 19m,"Bent Over Row (Barbell)",1,85.0,12,0,0,"",,
2025-02-07 05:15:18,"Back & Biceps",1h 19m,"Bent Over Row (Barbell)",2,85.0,12,0,0,,,
2025-02-07 05:15:18,"Back & Biceps",1h 19m,"Bent Over Row (Barbell)",3,90.0,10,0,0,,,
2025-02-07 05:15:18,"Back & Biceps",1h 19m,"Bent Over Row (Barbell)",4,90.0,10,0,0,,,
2025-02-07 05:15:18,"Back & Biceps",1h 19m,"Bicep Curl (Dumbbell)",1,15.0,20,0,0,"",,
2025-02-07 05:15:18,"Back & Biceps",1h 19m,"Bicep Curl (Dumbbell)",2,15.0,20,0,0,,,
2025-02-07 05:15:18,"Back & Biceps",1h 19m,"Bicep Curl (Dumbbell)",3,15.0,20,0,0,,,
2025-02-07 05:15:18,"Back & Biceps",1h 19m,"Bicep Curl (Dumbbell)",4,12.0,20,0,0,,,
2025-02-07 05:15:18,"Back & Biceps",1h 19m,"Seated Wide-Grip Row (Cable)",1,50.0,8,0,0,"",,
2025-02-07 05:15:18,"Back & Biceps",1h 19m,"Seated Wide-Grip Row (Cable)",2,50.0,8,0,0,,,
2025-02-07 05:15:18,"Back & Biceps",1h 19m,"Seated Wide-Grip Row (Cable)",3,50.0,8,0,0,,,
2025-02-15 16:05:01,"Quad",1h 25m,"Hip Abductor (Machine)",1,100.0,8,0,0,"","",
2025-02-15 16:05:01,"Quad",1h 25m,"Hip Abductor (Machine)",2,100.0,8,0,0,,,
2025-02-15 16:05:01,"Quad",1h 25m,"Hip Abductor (Machine)",3,100.0,8,0,0,,,
2025-02-15 16:05:01,"Quad",1h 25m,"Leg Press",1,180.0,20,0,0,"",,
2025-02-15 16:05:01,"Quad",1h 25m,"Leg Press",2,180.0,20,0,0,,,
2025-02-15 16:05:01,"Quad",1h 25m,"Leg Press",3,90.0,25,0,0,,,
2025-02-15 16:05:01,"Quad",1h 25m,"Leg Press",4,90.0,25,0,0,,,
2025-02-15 16:05:01,"Quad",1h 25m,"Leg Extension Single",1,70.0,8,0,0,"",,
2025-02-15 16:05:01,"Quad",1h 25m,"Leg Extension Single",2,70.0,8,0,0,,,
2025-02-15 16:05:01,"Quad",1h 25m,"Leg Extension Single",3,70.0,8,0,0,,,
2025-02-15 16:05:01,"Quad",1h 25m,"Leg Extension Single",4,70.0,8,0,0,,,
2025-02-15 16:05:01,"Quad",1h 25m,"Front Squat (Barbell)",1,85.0,8,0,0,"",,
2025-02-15 16:05:01,"Quad",1h 25m,"Front Squat (Barbell)",2,85.0,8,0,0,,,
2025-02-15 16:05:01,"Quad",1h 25m,"Front Squat (Barbell)",3,85.0,8,0,0,,,
2025-02-15 16:05:01,"Quad",1h 25m,"Front Squat (Barbell)",4,85.0,8,0,0,,,
2025-02-15 16:05:01,"Quad",1h 25m,"Squat (Barbell)",1,115.0,8,0,0,"",,
2025-02-15 16:05:01,"Quad",1h 25m,"Squat (Barbell)",2,115.0,8,0,0,,,
2025-02-15 16:05:01,"Quad",1h 25m,"Squat (Barbell)",3,115.0,8,0,0,,,
2025-02-15 16:05:01,"Quad",1h 25m,"Goblet Squat (Kettlebell)",1,60.0,10,0,0,"",,
2025-02-15 16:05:01,"Quad",1h 25m,"Goblet Squat (Kettlebell)",2,60.0,10,0,0,,,
2025-02-15 16:05:01,"Quad",1h 25m,"Goblet Squat (Kettlebell)",3,60.0,10,0,0,,,
2025-02-15 16:05:01,"Quad",1h 25m,"Goblet Squat (Kettlebell)",4,60.0,10,0,0,,,
2025-02-15 16:05:01,"Quad",1h 25m,"Leg Extension (Machine)",1,85.0,12,0,0,"",,
2025-02-15 16:05:01,"Quad",1h 25m,"Leg Extension (Machine)",2,85.0,12,0,0,,,
2025-02-15 16:05:01,"Quad",1h 25m,"Leg Extension (Machine)",3,85.0,12,0,0,,,
2025-02-16 09:32:12,"Back & Biceps",1h 22m,"Iso-Lateral Row (Machine)",1,80.0,12,0,0,"","",
2025-02-16 09:32:12,"Back & Biceps",1h 22m,"Iso-Lateral Row (Machine)",2,80.0,12,0,0,,,
2025-02-16 09:32:12,"Back & Biceps",1h 22m,"Iso-Lateral Row (Machine)",3,80.0,12,0,0,,,
2025-02-16 09:32:12,"Back & Biceps",1h 22m,"Iso-Lateral Row (Machine)",4,80.0,12,0,0,,,
2025-02-16 09:32:12,"Back & Biceps",1h 22m,"Seated Row (Machine)",1,70.0,8,0,0,"",,
2025-02-16 09:32:12,"Back & Biceps",1h 22m,"Seated Row (Machine)",2,70.0,8,0,0,,,
2025-02-16 09:32:12,"Back & Biceps",1h 22m,"Seated Row (Machine)",3,70.0,8,0,0,,,
2025-02-16 09:32:12,"Back & Biceps",1h 22m,"Lat Pulldown (Cable)",1,105.0,10,0,0,"",,
2025-02-16 09:32:12,"Back & Biceps",1h 22m,"Lat Pulldown (Cable)",2,105.0,10,0,0,,,
2025-02-16 09:32:12,"Back & Biceps",1h 22m,"Lat Pulldown (Cable)",3,105.0,10,0,0,,,
2025-02-16 09:32:12,"Back & Biceps",1h 22m,"Lat Pulldown - Underhand (Cable)",1,105.0,10,0,0,"",,
2025-02-16 09:32:12,"Back & Biceps",1h 22m,"Lat Pulldown - Underhand (Cable)",2,105.0,10,0,0,,,
2025-02-16 09:32:12,"Back & Biceps",1h 22m,"Lat Pulldown - Underhand (Cable)",3,105.0,10,0,0,,,
2025-02-16 09:32:12,"Back & Biceps",1h 22m,"Bent Over Row (Barbell)",1,90.0,10,0,0,"",,
2025-02-16 09:32:12,"Back & Biceps",1h 22m,"Bent Over Row (Barbell)",2,90.0,10,0,0,,,
2025-02-16 09:32:12,"Back & Biceps",1h 22m,"Bent Over Row (Barbell)",3,90.0,10,0,0,,,
2025-02-16 09:32:12,"Back & Biceps",1h 22m,"Bent Over Row (Barbell)",4,90.0,10,0,0,,,
2025-02-16 09:32:12,"Back & Biceps",1h 22m,"Bent Over Row (Barbell)",5,85.0,10,0,0,,,
2025-02-16 09:32:12,"Back & Biceps",1h 22m,"Bent Over Row (Barbell)",6,85.0,10,0,0,,,
2025-02-16 09:32:12,"Back & Biceps",1h 22m,"Bicep Curl (Dumbbell)",1,15.0,20,0,0,"",,
2025-02-16 09:32:12,"Back & Biceps",1h 22m,"Bicep Curl (Dumbbell)",2,15.0,20,0,0,,,
2025-02-16 09:32:12,"Back & Biceps",1h 22m,"Bicep Curl (Dumbbell)",3,15.0,20,0,0,,,
2025-02-16 09:32:12,"Back & Biceps",1h 22m,"Bicep Curl (Dumbbell)",4,12.0,20,0,0,,,
2025-02-16 09:32:12,"Back & Biceps",1h 22m,"Seated Wide-Grip Row (Cable)",1,50.0,10,0,0,"",,
2025-02-16 09:32:12,"Back & Biceps",1h 22m,"Seated Wide-Grip Row (Cable)",2,50.0,10,0,0,,,
2025-02-16 09:32:12,"Back & Biceps",1h 22m,"Seated Wide-Grip Row (Cable)",3,42.5,10,0,0,,,
2025-02-17 05:45:17,"Glutes And Hammies",1h 40m,"Seated Leg Curl (Machine)",1,140.0,10,0,0,"","",
2025-02-17 05:45:17,"Glutes And Hammies",1h 40m,"Seated Leg Curl (Machine)",2,140.0,10,0,0,,,
2025-02-17 05:45:17,"Glutes And Hammies",1h 40m,"Seated Leg Curl (Machine)",3,140.0,10,0,0,,,
2025-02-17 05:45:17,"Glutes And Hammies",1h 40m,"Seated Leg Curl (Machine)",4,80.0,15,0,0,,,
2025-02-17 05:45:17,"Glutes And Hammies",1h 40m,"Squat (Barbell)",1,115.0,10,0,0,"",,
2025-02-17 05:45:17,"Glutes And Hammies",1h 40m,"Squat (Barbell)",2,115.0,10,0,0,,,
2025-02-17 05:45:17,"Glutes And Hammies",1h 40m,"Squat (Barbell)",3,115.0,10,0,0,,,
2025-02-17 05:45:17,"Glutes And Hammies",1h 40m,"Hip Thrust (Barbell)",1,185.00000000000003,12,0,0,"",,
2025-02-17 05:45:17,"Glutes And Hammies",1h 40m,"Hip Thrust (Barbell)",2,185.00000000000003,12,0,0,,,
2025-02-17 05:45:17,"Glutes And Hammies",1h 40m,"Hip Thrust (Barbell)",3,185.00000000000003,12,0,0,,,
2025-02-17 05:45:17,"Glutes And Hammies",1h 40m,"Hip Thrust (Barbell)",4,185.00000000000003,12,0,0,,,
2025-02-17 05:45:17,"Glutes And Hammies",1h 40m,"Romanian Deadlift (Barbell)",1,74.99999999999999,10,0,0,"",,
2025-02-17 05:45:17,"Glutes And Hammies",1h 40m,"Romanian Deadlift (Barbell)",2,74.99999999999999,10,0,0,,,
2025-02-17 05:45:17,"Glutes And Hammies",1h 40m,"Romanian Deadlift (Barbell)",3,74.99999999999999,10,0,0,,,
2025-02-17 05:45:17,"Glutes And Hammies",1h 40m,"Hip Adductor (Machine)",1,100.0,12,0,0,"",,
2025-02-17 05:45:17,"Glutes And Hammies",1h 40m,"Hip Adductor (Machine)",2,100.0,12,0,0,,,
2025-02-17 05:45:17,"Glutes And Hammies",1h 40m,"Hip Adductor (Machine)",3,100.0,12,0,0,,,
2025-02-17 05:45:17,"Glutes And Hammies",1h 40m,"Hip Adductor (Machine)",4,100.0,12,0,0,,,
2025-02-17 05:45:17,"Glutes And Hammies",1h 40m,"Hip Adductor (Machine)",5,90.0,20,0,0,,,
2025-02-17 05:45:17,"Glutes And Hammies",1h 40m,"Glute Cable Pull",1,17.5,12,0,0,"",,
2025-02-17 05:45:17,"Glutes And Hammies",1h 40m,"Glute Cable Pull",2,12.5,15,0,0,,,
2025-02-17 05:45:17,"Glutes And Hammies",1h 40m,"Glute Cable Pull",3,12.5,15,0,0,,,
2025-02-17 05:45:17,"Glutes And Hammies",1h 40m,"Lying Leg Curl (Machine)",1,65.0,10,0,0,"",,
2025-02-17 05:45:17,"Glutes And Hammies",1h 40m,"Lying Leg Curl (Machine)",2,67.5,8,0,0,,,
2025-02-17 05:45:17,"Glutes And Hammies",1h 40m,"Lying Leg Curl (Machine)",3,67.5,8,0,0,,,
2025-02-17 05:45:17,"Glutes And Hammies",1h 40m,"Calf Press on Seated Leg Press",1,145.0,12,0,0,"",,
2025-02-17 05:45:17,"Glutes And Hammies",1h 40m,"Calf Press on Seated Leg Press",2,145.0,12,0,0,,,
2025-02-17 05:45:17,"Glutes And Hammies",1h 40m,"Calf Press on Seated Leg Press",3,145.0,12,0,0,,,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Shrug (Dumbbell)",1,25.0,15,0,0,"","",
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Shrug (Dumbbell)",2,25.0,15,0,0,,,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Shrug (Dumbbell)",3,25.0,15,0,0,,,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Front Raise (Plate)",1,10.0,20,0,0,"",,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Front Raise (Plate)",2,10.0,20,0,0,,,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Front Raise (Plate)",3,10.0,20,0,0,,,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Shoulder Press (Machine)",1,45.0,12,0,0,"",,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Shoulder Press (Machine)",2,55.0,8,0,0,,,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Shoulder Press (Machine)",3,55.0,8,0,0,,,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Arnold Press Kneeling Db",1,20.0,8,0,0,"",,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Arnold Press Kneeling Db",2,20.0,10,0,0,,,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Arnold Press Kneeling Db",3,20.0,10,0,0,,,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Upright Row (Dumbbell)",1,25.0,10,0,0,"",,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Upright Row (Dumbbell)",2,25.0,10,0,0,,,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Upright Row (Dumbbell)",3,25.0,10,0,0,,,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Lateral Raise (Dumbbell)",1,12.0,15,0,0,"",,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Lateral Raise (Dumbbell)",2,12.0,15,0,0,,,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Lateral Raise (Dumbbell)",3,12.0,12,0,0,,,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Lateral Raise (Dumbbell)",4,8.0,15,0,0,,,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Chest Press (Machine)",1,65.0,10,0,0,"",,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Chest Press (Machine)",2,65.0,10,0,0,,,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Chest Press (Machine)",3,65.0,10,0,0,,,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Chest Fly (Band)",1,20.0,12,0,0,"",,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Chest Fly (Band)",2,20.0,12,0,0,,,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Chest Fly (Band)",3,20.0,12,0,0,,,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Triceps Extension (Cable)",1,20.0,15,0,0,"",,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Triceps Extension (Cable)",2,20.0,15,0,0,,,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Triceps Extension (Cable)",3,20.0,15,0,0,,,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Triceps Extension (Cable)",4,20.0,15,0,0,,,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Skullcrusher (Dumbbell)",1,30.0,10,0,0,"",,
2025-02-19 05:32:15,"Shoulders And Chest",1h 8m,"Skullcrusher (Dumbbell)",2,30.0,10,0,0,,,
2025-02-21 16:51:17,"Quad",1h 20m,"Front Squat (Barbell)",1,100.0,10,0,0,"","",
2025-02-21 16:51:17,"Quad",1h 20m,"Front Squat (Barbell)",2,100.0,10,0,0,,,
2025-02-21 16:51:17,"Quad",1h 20m,"Front Squat (Barbell)",3,100.0,10,0,0,,,
